_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,relevant,message,msg_id,relevant_gold,user_id
946827659,5/5/2016 03:22:57,1976489900,5/5/2016 03:22:25,false,tremorgames,0.6533,16870076,ARG,01,Rafael Calzada,190.51.181.198,supportive_messages_or_helpful_information_to_prevent_suicide,Every 40 seconds some one in the world dies by #suicide. Reaching out to a friend in need may help save their life. #StayStrong #StopSuicide,483464747157708800,,513883865
946827659,5/5/2016 03:22:59,1976489926,5/5/2016 03:22:22,false,gifthunterclub,0.65,34036027,LTU,"","",86.38.37.129,reaction_to_suicide_news_movie_music,Every 40 seconds some one in the world dies by #suicide. Reaching out to a friend in need may help save their life. #StayStrong #StopSuicide,483464747157708800,,513883865
946827659,5/5/2016 03:23:10,1976490015,5/5/2016 03:22:32,false,clixsense,0.6563,34827464,VEN,15,Ocumare Del Tuy,190.36.222.220,supportive_messages_or_helpful_information_to_prevent_suicide,Every 40 seconds some one in the world dies by #suicide. Reaching out to a friend in need may help save their life. #StayStrong #StopSuicide,483464747157708800,,513883865
946827660,5/5/2016 03:25:39,1976491362,5/5/2016 03:25:14,false,gifthunterclub,0.5394,21110164,CHL,12,Santiago,190.160.50.76,reaction_to_suicide_news_movie_music,#Health 12 facts about depression and suicide in America  Vox http://LINK,500696933649092609,,2515026524
946827660,5/5/2016 03:25:42,1976491399,5/5/2016 03:25:07,false,elite,0.4643,31727423,VNM,44,Hanoi,116.108.220.222,supportive_messages_or_helpful_information_to_prevent_suicide,#Health 12 facts about depression and suicide in America  Vox http://LINK,500696933649092609,,2515026524
946827660,5/5/2016 03:25:53,1976491511,5/5/2016 03:25:19,false,clixsense,0.58,16328164,PAK,05,Karachi,39.50.156.54,other,#Health 12 facts about depression and suicide in America  Vox http://LINK,500696933649092609,,2515026524
946827660,5/5/2016 03:25:56,1976491530,5/5/2016 03:25:19,false,elite,0.62,27010801,IND,02,Hyderabad,49.206.214.239,reaction_to_suicide_news_movie_music,#Health 12 facts about depression and suicide in America  Vox http://LINK,500696933649092609,,2515026524
946827660,5/5/2016 03:25:57,1976491537,5/5/2016 03:25:08,false,clixsense,0.4867,34920637,VEN,25,Caracas,190.198.36.195,suicidal_thoughts,#Health 12 facts about depression and suicide in America  Vox http://LINK,500696933649092609,,2515026524
946827661,5/5/2016 03:21:07,1976489137,5/5/2016 03:20:32,false,neodev,0.652,33770137,VEN,25,Caracas,201.242.151.81,reaction_to_suicide_news_movie_music,Death of girl group singer Simone Battle ruled a suicide by hanging; 25-year-old found at home: The death of g... http://LINK,508979937588420609,,600844451
946827661,5/5/2016 03:21:34,1976489268,5/5/2016 03:20:51,false,neodev,0.734,33699696,IDN,30,Bandung,150.107.244.110,reaction_to_suicide_news_movie_music,Death of girl group singer Simone Battle ruled a suicide by hanging; 25-year-old found at home: The death of g... http://LINK,508979937588420609,,600844451
946827661,5/5/2016 03:22:00,1976489439,5/5/2016 03:21:17,false,tremorgames,0.7029,37087253,USA,FL,Oviedo,68.205.120.203,reaction_to_suicide_news_movie_music,Death of girl group singer Simone Battle ruled a suicide by hanging; 25-year-old found at home: The death of g... http://LINK,508979937588420609,,600844451
946827661,5/5/2016 03:22:48,1976489831,5/5/2016 03:21:05,false,clixsense,0.6533,32228468,ESP,55,Burgos,83.43.224.119,reaction_to_suicide_news_movie_music,Death of girl group singer Simone Battle ruled a suicide by hanging; 25-year-old found at home: The death of g... http://LINK,508979937588420609,,600844451
946827661,5/5/2016 03:23:40,1976490250,5/5/2016 03:21:12,false,elite,0.4643,31727423,VNM,44,Hanoi,116.108.220.222,suicidal_thoughts,Death of girl group singer Simone Battle ruled a suicide by hanging; 25-year-old found at home: The death of g... http://LINK,508979937588420609,,600844451
946827662,5/5/2016 03:25:17,1976491175,5/5/2016 03:24:40,false,clixsense,0.58,16328164,PAK,05,Karachi,39.50.156.54,other,Peoria PD seek help locating 12-year-old boy: Police are asking for the public's help in locating a Peoria boy who http://LINK,563773508816080896,,60330037
946827662,5/5/2016 03:25:24,1976491243,5/5/2016 03:24:52,false,clixsense,0.6563,34827464,VEN,15,Ocumare Del Tuy,190.36.222.220,reaction_to_suicide_news_movie_music,Peoria PD seek help locating 12-year-old boy: Police are asking for the public's help in locating a Peoria boy who http://LINK,563773508816080896,,60330037
946827662,5/5/2016 03:25:27,1976491286,5/5/2016 03:24:43,false,gifthunterclub,0.65,34036027,LTU,"","",86.38.37.129,other,Peoria PD seek help locating 12-year-old boy: Police are asking for the public's help in locating a Peoria boy who http://LINK,563773508816080896,,60330037
946827662,5/5/2016 03:25:31,1976491307,5/5/2016 03:24:52,false,clixsense,0.705,33271440,IND,07,Delhi,120.59.58.254,other,Peoria PD seek help locating 12-year-old boy: Police are asking for the public's help in locating a Peoria boy who http://LINK,563773508816080896,,60330037
946827662,5/5/2016 03:25:58,1976491549,5/5/2016 03:24:53,false,clixsense,0.6338,34977878,PHL,D9,Mandaluyong,112.209.75.91,reaction_to_suicide_news_movie_music,Peoria PD seek help locating 12-year-old boy: Police are asking for the public's help in locating a Peoria boy who http://LINK,563773508816080896,,60330037
946827663,5/5/2016 03:23:42,1976490266,5/5/2016 03:23:11,false,clixsense,0.6563,34827464,VEN,15,Ocumare Del Tuy,190.36.222.220,reaction_to_suicide_news_movie_music,RIP Robin Williams. Reach out to the people you know who battle depression because it really can kill. Support mental health charities.,499122284452663296,,1275137971
946827663,5/5/2016 03:23:53,1976490373,5/5/2016 03:23:30,false,tremorgames,0.6533,16870076,ARG,01,Rafael Calzada,190.51.181.198,reaction_to_suicide_news_movie_music,RIP Robin Williams. Reach out to the people you know who battle depression because it really can kill. Support mental health charities.,499122284452663296,,1275137971
946827663,5/5/2016 03:23:58,1976490412,5/5/2016 03:23:21,false,neodev,0.652,33770137,VEN,25,Caracas,201.242.151.81,supportive_messages_or_helpful_information_to_prevent_suicide,RIP Robin Williams. Reach out to the people you know who battle depression because it really can kill. Support mental health charities.,499122284452663296,,1275137971
946827663,5/5/2016 03:24:00,1976490426,5/5/2016 03:23:26,false,gifthunterclub,0.5394,21110164,CHL,12,Santiago,190.160.50.76,reaction_to_suicide_news_movie_music,RIP Robin Williams. Reach out to the people you know who battle depression because it really can kill. Support mental health charities.,499122284452663296,,1275137971
946827663,5/5/2016 03:24:14,1976490550,5/5/2016 03:23:10,false,instagc,0.4889,13581319,USA,IL,Waltonville,208.70.36.12,supportive_messages_or_helpful_information_to_prevent_suicide,RIP Robin Williams. Reach out to the people you know who battle depression because it really can kill. Support mental health charities.,499122284452663296,,1275137971
946827664,5/5/2016 03:23:20,1976490083,5/5/2016 03:22:44,false,neodev,0.652,33770137,VEN,25,Caracas,201.242.151.81,supportive_messages_or_helpful_information_to_prevent_suicide,@SOMEONE ugh so sad. he was recently in rehab too. the twin cocktail of drugs&amp;depression is probably our greatest public health threat :(,498993042167042051,,16554333
946827664,5/5/2016 03:23:47,1976490359,5/5/2016 03:22:42,false,clixsense,0.6338,34977878,PHL,D9,Mandaluyong,112.209.75.91,other,@SOMEONE ugh so sad. he was recently in rehab too. the twin cocktail of drugs&amp;depression is probably our greatest public health threat :(,498993042167042051,,16554333
946827664,5/5/2016 03:23:52,1976490369,5/5/2016 03:22:53,false,neodev,0.734,33699696,IDN,30,Bandung,150.107.244.110,reaction_to_suicide_news_movie_music,@SOMEONE ugh so sad. he was recently in rehab too. the twin cocktail of drugs&amp;depression is probably our greatest public health threat :(,498993042167042051,,16554333
946827664,5/5/2016 03:23:57,1976490405,5/5/2016 03:22:38,false,clixsense,0.58,16328164,PAK,05,Karachi,39.50.156.54,other,@SOMEONE ugh so sad. he was recently in rehab too. the twin cocktail of drugs&amp;depression is probably our greatest public health threat :(,498993042167042051,,16554333
946827664,5/5/2016 03:24:34,1976490770,5/5/2016 03:22:49,false,clixsense,0.6533,32228468,ESP,55,Burgos,83.43.224.119,supportive_messages_or_helpful_information_to_prevent_suicide,@SOMEONE ugh so sad. he was recently in rehab too. the twin cocktail of drugs&amp;depression is probably our greatest public health threat :(,498993042167042051,,16554333
946827665,5/5/2016 03:25:39,1976491355,5/5/2016 03:25:14,false,gifthunterclub,0.5394,21110164,CHL,12,Santiago,190.160.50.76,supportive_messages_or_helpful_information_to_prevent_suicide,@SOMEONE @SOMEONE Thanks for cheering me and giving me great advice. Thank you for talking sense into me when I wanted to suicide.,499785085986422785,,468112834
946827665,5/5/2016 03:25:42,1976491400,5/5/2016 03:25:07,false,elite,0.4643,31727423,VNM,44,Hanoi,116.108.220.222,supportive_messages_or_helpful_information_to_prevent_suicide,@SOMEONE @SOMEONE Thanks for cheering me and giving me great advice. Thank you for talking sense into me when I wanted to suicide.,499785085986422785,,468112834
946827665,5/5/2016 03:25:53,1976491505,5/5/2016 03:25:19,false,clixsense,0.58,16328164,PAK,05,Karachi,39.50.156.54,suicidal_thoughts,@SOMEONE @SOMEONE Thanks for cheering me and giving me great advice. Thank you for talking sense into me when I wanted to suicide.,499785085986422785,,468112834
946827665,5/5/2016 03:25:56,1976491532,5/5/2016 03:25:19,false,elite,0.62,27010801,IND,02,Hyderabad,49.206.214.239,supportive_messages_or_helpful_information_to_prevent_suicide,@SOMEONE @SOMEONE Thanks for cheering me and giving me great advice. Thank you for talking sense into me when I wanted to suicide.,499785085986422785,,468112834
946827665,5/5/2016 03:25:57,1976491540,5/5/2016 03:25:08,false,clixsense,0.4867,34920637,VEN,25,Caracas,190.198.36.195,supportive_messages_or_helpful_information_to_prevent_suicide,@SOMEONE @SOMEONE Thanks for cheering me and giving me great advice. Thank you for talking sense into me when I wanted to suicide.,499785085986422785,,468112834
946827666,5/5/2016 03:21:39,1976489294,5/5/2016 03:21:08,false,neodev,0.652,33770137,VEN,25,Caracas,201.242.151.81,suicidal_thoughts,"My depression is getting so bad. Nothing excites me, everything makes me feel horrible about myself. This needs to stop #feelinglost",527320799821463553,,1949796974
946827666,5/5/2016 03:21:56,1976489398,5/5/2016 03:21:23,false,clixsense,0.6563,34827464,VEN,15,Ocumare Del Tuy,190.36.222.220,suicidal_thoughts,"My depression is getting so bad. Nothing excites me, everything makes me feel horrible about myself. This needs to stop #feelinglost",527320799821463553,,1949796974
946827666,5/5/2016 03:22:12,1976489582,5/5/2016 03:21:36,false,neodev,0.734,33699696,IDN,30,Bandung,150.107.244.110,suicidal_thoughts,"My depression is getting so bad. Nothing excites me, everything makes me feel horrible about myself. This needs to stop #feelinglost",527320799821463553,,1949796974
946827666,5/5/2016 03:22:40,1976489776,5/5/2016 03:21:40,false,clixsense,0.6338,34977878,PHL,D9,Mandaluyong,112.209.75.91,other,"My depression is getting so bad. Nothing excites me, everything makes me feel horrible about myself. This needs to stop #feelinglost",527320799821463553,,1949796974
946827666,5/5/2016 03:22:59,1976489914,5/5/2016 03:21:33,false,gifthunterclub,0.5394,21110164,CHL,12,Santiago,190.160.50.76,suicidal_thoughts,"My depression is getting so bad. Nothing excites me, everything makes me feel horrible about myself. This needs to stop #feelinglost",527320799821463553,,1949796974
946827667,5/5/2016 03:23:25,1976490141,5/5/2016 03:23:00,false,gifthunterclub,0.5394,21110164,CHL,12,Santiago,190.160.50.76,reaction_to_suicide_news_movie_music,"After North Carolina teen's hanging ruled a suicide, FBI opens inquiry http://LINK",543578958189457408,,1645080612
946827667,5/5/2016 03:23:28,1976490153,5/5/2016 03:22:58,false,tremorgames,0.6533,16870076,ARG,01,Rafael Calzada,190.51.181.198,reaction_to_suicide_news_movie_music,"After North Carolina teen's hanging ruled a suicide, FBI opens inquiry http://LINK",543578958189457408,,1645080612
946827667,5/5/2016 03:23:31,1976490199,5/5/2016 03:23:00,false,gifthunterclub,0.65,34036027,LTU,"","",86.38.37.129,reaction_to_suicide_news_movie_music,"After North Carolina teen's hanging ruled a suicide, FBI opens inquiry http://LINK",543578958189457408,,1645080612
946827667,5/5/2016 03:23:34,1976490235,5/5/2016 03:23:05,false,tremorgames,0.7029,37087253,USA,FL,Oviedo,68.205.120.203,reaction_to_suicide_news_movie_music,"After North Carolina teen's hanging ruled a suicide, FBI opens inquiry http://LINK",543578958189457408,,1645080612
946827667,5/5/2016 03:24:00,1976490439,5/5/2016 03:22:59,false,clixsense,0.4867,34920637,VEN,25,Caracas,190.198.36.195,suicidal_thoughts,"After North Carolina teen's hanging ruled a suicide, FBI opens inquiry http://LINK",543578958189457408,,1645080612
946827668,5/5/2016 03:24:12,1976490531,5/5/2016 03:23:53,false,neodev,0.734,33699696,IDN,30,Bandung,150.107.244.110,reaction_to_suicide_news_movie_music,Williams death confirmed a suicide: Famed actor and comedian Robin Williams had been treated for depression and took his own life at ...,499268531406389248,,1059429284
946827668,5/5/2016 03:24:17,1976490599,5/5/2016 03:23:55,false,tremorgames,0.6533,16870076,ARG,01,Rafael Calzada,190.51.181.198,reaction_to_suicide_news_movie_music,Williams death confirmed a suicide: Famed actor and comedian Robin Williams had been treated for depression and took his own life at ...,499268531406389248,,1059429284
946827668,5/5/2016 03:24:26,1976490681,5/5/2016 03:23:59,false,neodev,0.652,33770137,VEN,25,Caracas,201.242.151.81,reaction_to_suicide_news_movie_music,Williams death confirmed a suicide: Famed actor and comedian Robin Williams had been treated for depression and took his own life at ...,499268531406389248,,1059429284
946827668,5/5/2016 03:24:39,1976490871,5/5/2016 03:23:58,false,clixsense,0.58,16328164,PAK,05,Karachi,39.50.156.54,suicidal_thoughts,Williams death confirmed a suicide: Famed actor and comedian Robin Williams had been treated for depression and took his own life at ...,499268531406389248,,1059429284
946827668,5/5/2016 03:25:06,1976491111,5/5/2016 03:23:57,false,clixsense,0.76,19420291,BRA,15,Juiz De Fora,201.50.228.212,reaction_to_suicide_news_movie_music,Williams death confirmed a suicide: Famed actor and comedian Robin Williams had been treated for depression and took his own life at ...,499268531406389248,,1059429284
946827669,5/5/2016 03:25:39,1976491351,5/5/2016 03:25:14,false,gifthunterclub,0.5394,21110164,CHL,12,Santiago,190.160.50.76,reaction_to_suicide_news_movie_music,"1,892 US #veterans have committed #suicide since January 1st of THIS YEAR. http://LINK",450105887948959744,,462516939
946827669,5/5/2016 03:25:42,1976491397,5/5/2016 03:25:07,false,elite,0.4643,31727423,VNM,44,Hanoi,116.108.220.222,other,"1,892 US #veterans have committed #suicide since January 1st of THIS YEAR. http://LINK",450105887948959744,,462516939
946827669,5/5/2016 03:25:53,1976491508,5/5/2016 03:25:19,false,clixsense,0.58,16328164,PAK,05,Karachi,39.50.156.54,reaction_to_suicide_news_movie_music,"1,892 US #veterans have committed #suicide since January 1st of THIS YEAR. http://LINK",450105887948959744,,462516939
946827669,5/5/2016 03:25:56,1976491529,5/5/2016 03:25:19,false,elite,0.62,27010801,IND,02,Hyderabad,49.206.214.239,reaction_to_suicide_news_movie_music,"1,892 US #veterans have committed #suicide since January 1st of THIS YEAR. http://LINK",450105887948959744,,462516939
946827669,5/5/2016 03:25:57,1976491536,5/5/2016 03:25:08,false,clixsense,0.4867,34920637,VEN,25,Caracas,190.198.36.195,suicidal_thoughts,"1,892 US #veterans have committed #suicide since January 1st of THIS YEAR. http://LINK",450105887948959744,,462516939
946827670,5/5/2016 03:23:42,1976490263,5/5/2016 03:23:11,false,clixsense,0.6563,34827464,VEN,15,Ocumare Del Tuy,190.36.222.220,suicidal_thoughts,you can't understand what it's like to be have depression unless you have it. it's not like sadness or feeling down. you actually dont feel-,498990326208413696,,984945348
946827670,5/5/2016 03:23:53,1976490392,5/5/2016 03:23:30,false,tremorgames,0.6533,16870076,ARG,01,Rafael Calzada,190.51.181.198,suicidal_thoughts,you can't understand what it's like to be have depression unless you have it. it's not like sadness or feeling down. you actually dont feel-,498990326208413696,,984945348
946827670,5/5/2016 03:23:58,1976490416,5/5/2016 03:23:21,false,neodev,0.652,33770137,VEN,25,Caracas,201.242.151.81,supportive_messages_or_helpful_information_to_prevent_suicide,you can't understand what it's like to be have depression unless you have it. it's not like sadness or feeling down. you actually dont feel-,498990326208413696,,984945348
946827670,5/5/2016 03:24:00,1976490421,5/5/2016 03:23:26,false,gifthunterclub,0.5394,21110164,CHL,12,Santiago,190.160.50.76,suicidal_thoughts,you can't understand what it's like to be have depression unless you have it. it's not like sadness or feeling down. you actually dont feel-,498990326208413696,,984945348
946827670,5/5/2016 03:24:14,1976490555,5/5/2016 03:23:10,false,instagc,0.4889,13581319,USA,IL,Waltonville,208.70.36.12,other,you can't understand what it's like to be have depression unless you have it. it's not like sadness or feeling down. you actually dont feel-,498990326208413696,,984945348
946827671,5/5/2016 03:23:20,1976490085,5/5/2016 03:22:44,false,neodev,0.652,33770137,VEN,25,Caracas,201.242.151.81,reaction_to_suicide_news_movie_music,Hook. Jumanji. Popeye. Jack. Mrs Doubtfire. Aladdin. And many more. Thank you Robin Williams. We will miss you! #riprobinwilliams,498973242972176384,,42150005
946827671,5/5/2016 03:23:47,1976490349,5/5/2016 03:22:42,false,clixsense,0.6338,34977878,PHL,D9,Mandaluyong,112.209.75.91,other,Hook. Jumanji. Popeye. Jack. Mrs Doubtfire. Aladdin. And many more. Thank you Robin Williams. We will miss you! #riprobinwilliams,498973242972176384,,42150005
946827671,5/5/2016 03:23:52,1976490371,5/5/2016 03:22:53,false,neodev,0.734,33699696,IDN,30,Bandung,150.107.244.110,reaction_to_suicide_news_movie_music,Hook. Jumanji. Popeye. Jack. Mrs Doubtfire. Aladdin. And many more. Thank you Robin Williams. We will miss you! #riprobinwilliams,498973242972176384,,42150005
946827671,5/5/2016 03:23:57,1976490406,5/5/2016 03:22:38,false,clixsense,0.58,16328164,PAK,05,Karachi,39.50.156.54,other,Hook. Jumanji. Popeye. Jack. Mrs Doubtfire. Aladdin. And many more. Thank you Robin Williams. We will miss you! #riprobinwilliams,498973242972176384,,42150005
946827671,5/5/2016 03:24:34,1976490768,5/5/2016 03:22:49,false,clixsense,0.6533,32228468,ESP,55,Burgos,83.43.224.119,supportive_messages_or_helpful_information_to_prevent_suicide,Hook. Jumanji. Popeye. Jack. Mrs Doubtfire. Aladdin. And many more. Thank you Robin Williams. We will miss you! #riprobinwilliams,498973242972176384,,42150005
946827672,5/5/2016 03:25:17,1976491174,5/5/2016 03:24:40,false,clixsense,0.58,16328164,PAK,05,Karachi,39.50.156.54,suicidal_thoughts,I tried committing suicide two days ago I stilll wish I was dead if I had theirs follows I would never want to again 8,526072596702724096,,1656520632
946827672,5/5/2016 03:25:24,1976491213,5/5/2016 03:24:52,false,clixsense,0.6563,34827464,VEN,15,Ocumare Del Tuy,190.36.222.220,suicidal_thoughts,I tried committing suicide two days ago I stilll wish I was dead if I had theirs follows I would never want to again 8,526072596702724096,,1656520632
946827672,5/5/2016 03:25:27,1976491291,5/5/2016 03:24:43,false,gifthunterclub,0.65,34036027,LTU,"","",86.38.37.129,suicidal_thoughts,I tried committing suicide two days ago I stilll wish I was dead if I had theirs follows I would never want to again 8,526072596702724096,,1656520632
946827672,5/5/2016 03:25:31,1976491309,5/5/2016 03:24:52,false,clixsense,0.705,33271440,IND,07,Delhi,120.59.58.254,suicidal_thoughts,I tried committing suicide two days ago I stilll wish I was dead if I had theirs follows I would never want to again 8,526072596702724096,,1656520632
946827672,5/5/2016 03:25:58,1976491548,5/5/2016 03:24:53,false,clixsense,0.6338,34977878,PHL,D9,Mandaluyong,112.209.75.91,suicidal_thoughts,I tried committing suicide two days ago I stilll wish I was dead if I had theirs follows I would never want to again 8,526072596702724096,,1656520632
946827673,5/5/2016 03:21:07,1976489134,5/5/2016 03:20:32,false,neodev,0.652,33770137,VEN,25,Caracas,201.242.151.81,reaction_to_suicide_news_movie_music,"New Delhi, May 18 A 47-year-old Buddhist monk from Arunachal Pradesh committed suicide by hanging himself from a ... http://LINK",468001437260079105,,2333220212
946827673,5/5/2016 03:21:34,1976489266,5/5/2016 03:20:51,false,neodev,0.734,33699696,IDN,30,Bandung,150.107.244.110,reaction_to_suicide_news_movie_music,"New Delhi, May 18 A 47-year-old Buddhist monk from Arunachal Pradesh committed suicide by hanging himself from a ... http://LINK",468001437260079105,,2333220212
946827673,5/5/2016 03:22:00,1976489438,5/5/2016 03:21:17,false,tremorgames,0.7029,37087253,USA,FL,Oviedo,68.205.120.203,reaction_to_suicide_news_movie_music,"New Delhi, May 18 A 47-year-old Buddhist monk from Arunachal Pradesh committed suicide by hanging himself from a ... http://LINK",468001437260079105,,2333220212
946827673,5/5/2016 03:22:48,1976489837,5/5/2016 03:21:05,false,clixsense,0.6533,32228468,ESP,55,Burgos,83.43.224.119,reaction_to_suicide_news_movie_music,"New Delhi, May 18 A 47-year-old Buddhist monk from Arunachal Pradesh committed suicide by hanging himself from a ... http://LINK",468001437260079105,,2333220212
946827673,5/5/2016 03:23:40,1976490253,5/5/2016 03:21:12,false,elite,0.4643,31727423,VNM,44,Hanoi,116.108.220.222,suicidal_thoughts,"New Delhi, May 18 A 47-year-old Buddhist monk from Arunachal Pradesh committed suicide by hanging himself from a ... http://LINK",468001437260079105,,2333220212
946827674,5/5/2016 03:24:12,1976490532,5/5/2016 03:23:53,false,neodev,0.734,33699696,IDN,30,Bandung,150.107.244.110,supportive_messages_or_helpful_information_to_prevent_suicide,Fighting Depression and Suicide With Love http://LINK,525825501525315584,,159840442
946827674,5/5/2016 03:24:17,1976490593,5/5/2016 03:23:55,false,tremorgames,0.6533,16870076,ARG,01,Rafael Calzada,190.51.181.198,supportive_messages_or_helpful_information_to_prevent_suicide,Fighting Depression and Suicide With Love http://LINK,525825501525315584,,159840442
946827674,5/5/2016 03:24:26,1976490693,5/5/2016 03:23:59,false,neodev,0.652,33770137,VEN,25,Caracas,201.242.151.81,supportive_messages_or_helpful_information_to_prevent_suicide,Fighting Depression and Suicide With Love http://LINK,525825501525315584,,159840442
946827674,5/5/2016 03:24:39,1976490873,5/5/2016 03:23:58,false,clixsense,0.58,16328164,PAK,05,Karachi,39.50.156.54,supportive_messages_or_helpful_information_to_prevent_suicide,Fighting Depression and Suicide With Love http://LINK,525825501525315584,,159840442
946827674,5/5/2016 03:25:06,1976491116,5/5/2016 03:23:57,false,clixsense,0.76,19420291,BRA,15,Juiz De Fora,201.50.228.212,supportive_messages_or_helpful_information_to_prevent_suicide,Fighting Depression and Suicide With Love http://LINK,525825501525315584,,159840442
946827675,5/5/2016 03:23:20,1976490086,5/5/2016 03:22:44,false,neodev,0.652,33770137,VEN,25,Caracas,201.242.151.81,suicidal_thoughts,I always get really sad anons asking about depression and advice for dealing with it and other shitty stuff and it makes me feel so bad,486394450877644802,,1631450340
946827675,5/5/2016 03:23:47,1976490355,5/5/2016 03:22:42,false,clixsense,0.6338,34977878,PHL,D9,Mandaluyong,112.209.75.91,other,I always get really sad anons asking about depression and advice for dealing with it and other shitty stuff and it makes me feel so bad,486394450877644802,,1631450340
946827675,5/5/2016 03:23:52,1976490368,5/5/2016 03:22:53,false,neodev,0.734,33699696,IDN,30,Bandung,150.107.244.110,other,I always get really sad anons asking about depression and advice for dealing with it and other shitty stuff and it makes me feel so bad,486394450877644802,,1631450340
946827675,5/5/2016 03:23:57,1976490408,5/5/2016 03:22:38,false,clixsense,0.58,16328164,PAK,05,Karachi,39.50.156.54,other,I always get really sad anons asking about depression and advice for dealing with it and other shitty stuff and it makes me feel so bad,486394450877644802,,1631450340
946827675,5/5/2016 03:24:34,1976490791,5/5/2016 03:22:49,false,clixsense,0.6533,32228468,ESP,55,Burgos,83.43.224.119,suicidal_thoughts,I always get really sad anons asking about depression and advice for dealing with it and other shitty stuff and it makes me feel so bad,486394450877644802,,1631450340
946827676,5/5/2016 03:17:27,1976487807,5/5/2016 03:16:40,false,neodev,0.734,33699696,IDN,30,Bandung,150.107.244.110,suicidal_thoughts,"""@SOMEONE ""What does depression feel like?"" Every day, Every hour, min &amp; sec it eats me away and no one understands why I am the way I am",523264383578017792,,165369021
946827676,5/5/2016 03:19:31,1976488564,5/5/2016 03:17:35,false,clixsense,0.6533,32228468,ESP,55,Burgos,83.43.224.119,suicidal_thoughts,"""@SOMEONE ""What does depression feel like?"" Every day, Every hour, min &amp; sec it eats me away and no one understands why I am the way I am",523264383578017792,,165369021
946827676,5/5/2016 03:19:43,1976488667,5/5/2016 03:18:18,false,neodev,0.652,33770137,VEN,25,Caracas,201.242.151.81,suicidal_thoughts,"""@SOMEONE ""What does depression feel like?"" Every day, Every hour, min &amp; sec it eats me away and no one understands why I am the way I am",523264383578017792,,165369021
946827676,5/5/2016 03:22:23,1976489623,5/5/2016 03:18:32,false,tremorgames,0.6533,16870076,ARG,01,Rafael Calzada,190.51.181.198,suicidal_thoughts,"""@SOMEONE ""What does depression feel like?"" Every day, Every hour, min &amp; sec it eats me away and no one understands why I am the way I am",523264383578017792,,165369021
946827676,5/5/2016 03:23:56,1976490398,5/5/2016 03:16:13,false,clixsense,0.76,19420291,BRA,15,Juiz De Fora,201.50.228.212,suicidal_thoughts,"""@SOMEONE ""What does depression feel like?"" Every day, Every hour, min &amp; sec it eats me away and no one understands why I am the way I am",523264383578017792,,165369021
946827677,5/5/2016 03:22:04,1976489480,5/5/2016 03:21:40,false,neodev,0.652,33770137,VEN,25,Caracas,201.242.151.81,supportive_messages_or_helpful_information_to_prevent_suicide,Lawrence shows what a good friend he is by making fun of Kot's depression. Someone's not being honest with his feelings. #AsTheLawrenceTurns,450748471687921664,,426062225
946827677,5/5/2016 03:22:21,1976489611,5/5/2016 03:21:41,false,gifthunterclub,0.65,34036027,LTU,"","",86.38.37.129,other,Lawrence shows what a good friend he is by making fun of Kot's depression. Someone's not being honest with his feelings. #AsTheLawrenceTurns,450748471687921664,,426062225
946827677,5/5/2016 03:22:31,1976489674,5/5/2016 03:21:58,false,clixsense,0.6563,34827464,VEN,15,Ocumare Del Tuy,190.36.222.220,supportive_messages_or_helpful_information_to_prevent_suicide,Lawrence shows what a good friend he is by making fun of Kot's depression. Someone's not being honest with his feelings. #AsTheLawrenceTurns,450748471687921664,,426062225
946827677,5/5/2016 03:23:05,1976489971,5/5/2016 03:22:01,false,tremorgames,0.7029,37087253,USA,FL,Oviedo,68.205.120.203,other,Lawrence shows what a good friend he is by making fun of Kot's depression. Someone's not being honest with his feelings. #AsTheLawrenceTurns,450748471687921664,,426062225
946827677,5/5/2016 03:24:01,1976490465,5/5/2016 03:22:12,false,elite,0.5933,34837948,ESP,29,Madrid,2.137.29.190,other,Lawrence shows what a good friend he is by making fun of Kot's depression. Someone's not being honest with his feelings. #AsTheLawrenceTurns,450748471687921664,,426062225
946827678,5/5/2016 03:25:24,1976491241,5/5/2016 03:24:59,false,tremorgames,0.6533,16870076,ARG,01,Rafael Calzada,190.51.181.198,reaction_to_suicide_news_movie_music,@SOMEONE Robin Williams just fucking killed himself. Shut up.,499015315955539969,,274449278
946827678,5/5/2016 03:25:25,1976491251,5/5/2016 03:24:56,false,tremorgames,0.7029,37087253,USA,FL,Oviedo,68.205.120.203,reaction_to_suicide_news_movie_music,@SOMEONE Robin Williams just fucking killed himself. Shut up.,499015315955539969,,274449278
946827678,5/5/2016 03:25:42,1976491393,5/5/2016 03:25:02,false,instagc,0.4889,13581319,USA,IL,Waltonville,208.70.36.12,reaction_to_suicide_news_movie_music,@SOMEONE Robin Williams just fucking killed himself. Shut up.,499015315955539969,,274449278
946827678,5/5/2016 03:26:13,1976491620,5/5/2016 03:25:07,false,clixsense,0.76,19420291,BRA,15,Juiz De Fora,201.50.228.212,reaction_to_suicide_news_movie_music,@SOMEONE Robin Williams just fucking killed himself. Shut up.,499015315955539969,,274449278
946827678,5/5/2016 03:56:54,1976506167,5/5/2016 03:55:06,false,elite,0.4643,31727423,VNM,44,Hanoi,116.108.220.222,suicidal_thoughts,@SOMEONE Robin Williams just fucking killed himself. Shut up.,499015315955539969,,274449278
